code,name,slug,description,provider,category_id,denom,price_sell,price_buy,admin_fee,status,service_id,,
YMAXDS1H,3GB MAXSTREAM & LANGGANAN DISNEY HOTSTAR 1 BULAN,3gb-maxstream-langganan-disney-hotstar-1-bulan,,TELKOMSEL,6,0,23000,22000,0,1,2,,
YMAXDS12H,3GB MAXSTREAM & LANGGANAN DISNEY HOTSTAR 12 BULAN,3gb-maxstream-langganan-disney-hotstar-12-bulan,,TELKOMSEL,6,0,145000,144000,0,1,2,,
YMAXDS3H,3GB MAXSTREAM & LANGGANAN DISNEY HOTSTAR 3 BULAN,3gb-maxstream-langganan-disney-hotstar-3-bulan,,TELKOMSEL,6,0,54000,53000,0,1,2,,
YMAXDS6H,3GB MAXSTREAM & LANGGANAN DISNEY HOTSTAR 6 BULAN,3gb-maxstream-langganan-disney-hotstar-6-bulan,,TELKOMSEL,6,0,84000,83000,0,1,2,,
YTD3H,"3GB Nasional+3gb Streaming, chat 3hari",3gb-nasional-3gb-streaming-chat-3hari,,KARTU3,0,0,31850,30850,0,1,2,,
YSDG75AOVH,"4,2GB + 1,8GB YT + 30GB Games & Vcr AOV 30HR",4-2gb-1-8gb-yt-30gb-games-vcr-aov-30hr,,TELKOMSEL,6,0,76500,75500,0,1,2,,
YSDG75RNH,"4,2GB + 1,8GB YT+ 30GB Games & Vcr Rise Of Nowlin",4-2gb-1-8gb-yt-30gb-games-vcr-rise-of-nowlin,,TELKOMSEL,6,0,76300,75300,0,1,2,,
YGHDCU400H,400M Coin Emas,400m-coin-emas,,GAME ONLINE,0,0,42000,41000,0,0,2,,
YDML45H,45 DIAMOND MOBILE LEGEND,45-diamond-mobile-legend,,GAME ONLINE,0,0,15700,14700,0,0,2,,
YSDG75BDH,4GB + 2GB YT+30GB Game&Vcr Black Desert 30H,4gb-2gb-yt-30gb-game-vcr-black-desert-30h,,TELKOMSEL,6,0,76000,75000,0,0,2,,
YSDG75LGRH,4GB + 2GB YT+30GB Game&Vcr Line LGR 30HR,4gb-2gb-yt-30gb-game-vcr-line-lgr-30hr,,TELKOMSEL,6,0,76000,75000,0,0,2,,
YSDX5H,4GB hingga 8GB + 2GB OMG 30hr (ZONASI),4gb-hingga-8gb-2gb-omg-30hr-zonasi-,,TELKOMSEL,6,0,103100,102100,0,1,2,,
YIDFR6H,4GB Kuota Utama+2GB(Mid)+5mnt(All) 30Day,4gb-kuota-utama-2gb-mid-5mnt-all-30day,,ISAT,0,0,32135,31135,0,1,2,,
YID4H,"4GB+4GB APPS+20GB midnight,30hr",4gb-4gb-apps-20gb-midnight-30hr,,ISAT,0,0,66400,65400,0,0,2,,
YSPT20H,50mnt all + 350mnt sesama 7hr,50mnt-all-350mnt-sesama-7hr,,TELKOMSEL,6,0,24750,23750,0,1,2,,
YSPT25H,50mnt all + 550mnt sesama 7hr,50mnt-all-550mnt-sesama-7hr,,TELKOMSEL,6,0,28250,27250,0,1,2,,
YID5H,"5GB+APPS(Unlimited)+SMS(Unlimited sesama),30h",5gb-apps-unlimited-sms-unlimited-sesama-30h,,ISAT,0,0,63013,62013,0,0,2,,
YTD6H,6 GB All jaringan,6-gb-all-jaringan,,KARTU3,0,0,40800,39800,0,1,2,,
YDML60H,60 DIAMOND MOBILE LEGEND,60-diamond-mobile-legend,,GAME ONLINE,0,0,20200,19200,0,0,2,,
YGHDCU60H,60M Coin Emas,60m-coin-emas,,GAME ONLINE,0,0,9500,8500,0,0,2,,
YDML67H,67 DIAMOND MOBILE LEGEND,67-diamond-mobile-legend,,GAME ONLINE,0,0,22200,21200,0,0,2,,
YSDG75FFH,6GB + 30GB GamesMax & 355 diamond FF 30HR,6gb-30gb-gamesmax-355-diamond-ff-30hr,,TELKOMSEL,6,0,76500,75500,0,1,2,,
YSDG75MLH,6GB + 30GB GamesMax & Vcr Mobile Legend 30HR,6gb-30gb-gamesmax-vcr-mobile-legend-30hr,,TELKOMSEL,6,0,76400,75400,0,1,2,,
YXDH6H,6GB 30hr 2/3/4G 24jam,6gb-30hr-2-3-4g-24jam,,GAME ONLINE IN,0,0,94225,93225,0,1,2,,
YXDV6H,6GB ALL+1GB MDT 00-06+WA+15GB EDK+LKL 3GB sd 12GB,6gb-all-1gb-mdt-00-06-wa-15gb-edk-lkl-3gb-sd-12gb,,AXIS / XL,0,0,52000,51000,0,1,2,,
YDML702H,702 DIAMOND MOBILE LEGEND,702-diamond-mobile-legend,,GAME ONLINE,0,0,200300,199300,0,0,2,,
YDML75H,75 DIAMOND MOBILE LEGEND,75-diamond-mobile-legend,,GAME ONLINE,0,0,24100,23100,0,0,2,,
YTGIMX3H,7GB dan MAXstream 28GB (GigaMAX Lite) 30Hr,7gb-dan-maxstream-28gb-gigamax-lite-30hr,,TELKOMSEL,6,0,102525,101525,0,1,2,,
YIDFR10H,7GB Kuota Utama+3GB(Mid)+10mnt(All) 30Day,7gb-kuota-utama-3gb-mid-10mnt-all-30day,,ISAT,0,0,42275,41275,0,1,2,,
YXDH8H,8GB 30hr 2/3/4G 24jam,8gb-30hr-2-3-4g-24jam,,GAME ONLINE IN,0,0,119000,118000,0,1,2,,
YGAR1030H,AERIA 1.030 POINT,aeria-1.030-point,,GAME ONLINE,0,0,134000,133000,0,1,2,,
YGAR11600H,AERIA 11.600 POINT,aeria-11.600-point,,GAME ONLINE,0,0,1286500,1285500,0,1,2,,
YGAR2100H,AERIA 2.100 POINT,aeria-2.100-point,,GAME ONLINE,0,0,264500,263500,0,1,2,,
YGAR3240H,AERIA 3.240 POINT,aeria-3.240-point,,GAME ONLINE,0,0,389000,388000,0,1,2,,
YGAR5500H,AERIA 5.500 POINT,aeria-5.500-point,,GAME ONLINE,0,0,654500,653500,0,1,2,,
YGAR8550H,AERIA 8.550 POINT,aeria-8.550-point,,GAME ONLINE,0,0,968500,967500,0,1,2,,
YAXDM1H,AIGO - Bronet Mini 1GB 5hr,aigo-bronet-mini-1gb-5hr,,XL,7,0,11800,10800,0,0,2,,
YAXDM2H,AIGO - Bronet Mini 2GB 7hr,aigo-bronet-mini-2gb-7hr,,XL,7,0,19100,18100,0,0,2,,
YAXDM3H,AIGO - Bronet Mini 3GB 15hr,aigo-bronet-mini-3gb-15hr,,XL,7,0,23300,22300,0,0,2,,
YAXDM5H,AIGO - Bronet Mini 5GB 15hr,aigo-bronet-mini-5gb-15hr,,XL,7,0,34300,33300,0,0,2,,
YSTAM10H,Amazon Gift Card $10 Amazon,amazon-gift-card-dollar10-amazon,,GAME ONLINE,0,0,186000,185000,0,1,2,,
YSTAM25H,Amazon Gift Card $25 Amazon,amazon-gift-card-dollar25-amazon,,GAME ONLINE,0,0,462000,461000,0,1,2,,
YTAMZ2H,Amazon Prime Video 30Hr,amazon-prime-video-30hr,,TELKOMSEL,6,0,47025,46025,0,1,2,,
YTAMZ1H,Amazon Prime Video 7Hr,amazon-prime-video-7hr,,TELKOMSEL,6,0,18275,17275,0,1,2,,
YTAMZM2H,Amazon Prime Video Mobile Edition 30Hr,amazon-prime-video-mobile-edition-30hr,,TELKOMSEL,6,0,23350,22350,0,1,2,,
YTAMZM1H,Amazon Prime Video Mobile Edition 7Hr,amazon-prime-video-mobile-edition-7hr,,TELKOMSEL,6,0,10350,9350,0,1,2,,
YGAOV1430H,arena of valor 1430 vouchers,arena-of-valor-1430-vouchers,,GAME ONLINE,0,0,304500,303500,0,1,2,,
YGAOV18H,arena of valor 18 vouchers,arena-of-valor-18-vouchers,,GAME ONLINE,0,0,7500,6500,0,0,2,,
YGAOV230H,arena of valor 230 vouchers,arena-of-valor-230-vouchers,,GAME ONLINE,0,0,52600,51600,0,1,2,,
YGAOV2390H,arena of valor 2390 vouchers,arena-of-valor-2390-vouchers,,GAME ONLINE,0,0,504500,503500,0,1,2,,
YGAOV40H,arena of valor 40 vouchers,arena-of-valor-40-vouchers,,GAME ONLINE,0,0,12600,11600,0,1,2,,
YGAOV470H,arena of valor 470 vouchers,arena-of-valor-470-vouchers,,GAME ONLINE,0,0,103000,102000,0,1,2,,
YGAOV7H,arena of valor 7 vouchers,arena-of-valor-7-vouchers,,GAME ONLINE,0,0,4500,3500,0,0,2,,
YGAOV90H,arena of valor 90 vouchers,arena-of-valor-90-vouchers,,GAME ONLINE,0,0,22600,21600,0,1,2,,
YGAOV950H,arena of valor 950 vouchers,arena-of-valor-950-vouchers,,GAME ONLINE,0,0,203500,202500,0,1,2,,
YAXD10H,AXIS BRONET 10GB 30hr,axis-bronet-10gb-30hr,,XL,7,0,89700,88700,0,1,2,,
YAXD12H,AXIS BRONET 12GB 30hr,axis-bronet-12gb-30hr,,XL,7,0,71450,70450,0,1,2,,
YAXD16H,AXIS BRONET 16 GB 30 hr,axis-bronet-16-gb-30-hr,,XL,7,0,124700,123700,0,1,2,,
YAXD1H,"Axis BRONET 1GB,24JAM Aktif 30 Hari",axis-bronet-1gb-24jam-aktif-30-hari,,XL,7,0,19800,18800,0,1,2,,
YAXD2H,"Axis BRONET 2GB,24JAM Aktif 30 Hari",axis-bronet-2gb-24jam-aktif-30-hari,,XL,7,0,27650,26650,0,1,2,,
YAXD300H,"Axis BRONET 300MB,24Jam 7hr",axis-bronet-300mb-24jam-7hr,,XL,7,0,12160,11160,0,1,2,,
YAXD3H,"Axis BRONET 3GB,24JAM Aktif 30 Hari",axis-bronet-3gb-24jam-aktif-30-hari,,XL,7,0,34150,33150,0,1,2,,
YAXD5H,"Axis BRONET 5GB,24JAM Aktif 30 Hari",axis-bronet-5gb-24jam-aktif-30-hari,,XL,7,0,50150,49150,0,1,2,,
YAXDV1H,"AXIS DATA VOUCHER 1Gb, 30Hr",axis-data-voucher-1gb-30hr,,XL,7,0,15450,14450,0,1,2,,
YAXDV2H,"AXIS DATA VOUCHER 2Gb, 30Hr",axis-data-voucher-2gb-30hr,,XL,7,0,25250,24250,0,1,2,,
YAXDV6H,AXIS DATA VOUCHER 3GB + 3GB (00.00 - 09.00),axis-data-voucher-3gb-3gb-00.00-09.00-,,AXIS / XL,0,0,37900,36900,0,0,2,,
YAXDV3H,AXIS DATA VOUCHER 3Gb 30Hr,axis-data-voucher-3gb-30hr,,XL,7,0,32000,31000,0,1,2,,
YAXDV5H,"AXIS DATA VOUCHER 5Gb, 30Hr",axis-data-voucher-5gb-30hr,,XL,7,0,43850,42850,0,1,2,,
YAXDV16H,"AXIS DATA VOUCHER 8Gb + 8Gb (00.00 - 09.00),",axis-data-voucher-8gb-8gb-00.00-09.00-,,AXIS / XL,0,0,58700,57700,0,0,2,,
YAKS30H,"AXIS KZL Chat ,30Hari",axis-kzl-chat-30hari,,AXIS / XL,0,0,17225,16225,0,0,2,,
YAX300H,AXIS REGULER 300K,axis-reguler-300k,,AXIS / XL,0,0,299700,298700,0,1,2,,
YAX1H,AXIS SERIBU,axis-seribu,,AXIS / XL,0,0,3025,2025,0,0,2,,
YAT3H,AXIS TRANSFER 3RB,axis-transfer-3rb,,AXIS / XL,0,0,6600,5600,0,0,2,,
YBPXL80H,"Broadband Plan XL GO L 80GB, 30hr",broadband-plan-xl-go-l-80gb-30hr,,AXIS / XL,0,0,154800,153800,0,0,2,,
YBPXL40H,"Broadband Plan XL GO M 40GB, 30hr",broadband-plan-xl-go-m-40gb-30hr,,AXIS / XL,0,0,97700,96700,0,0,2,,
YBPXL15H,"Broadband Plan XL GO S 15GB, 30hr",broadband-plan-xl-go-s-15gb-30hr,,AXIS / XL,0,0,59700,58700,0,0,2,,
YBPXL130H,"Broadband Plan XL GO XL 130GB, 30hr",broadband-plan-xl-go-xl-130gb-30hr,,AXIS / XL,0,0,230850,229850,0,0,2,,
YBPXLH80H,"Broadband Plan XL HOME L 80GB, 30hr",broadband-plan-xl-home-l-80gb-30hr,,AXIS / XL,0,0,154800,153800,0,0,2,,
YBPXLH40H,"Broadband Plan XL HOME M 40GB, 30hr",broadband-plan-xl-home-m-40gb-30hr,,AXIS / XL,0,0,97700,96700,0,0,2,,
YBPXLH15H,"Broadband Plan XL HOME S 15GB, 30hr",broadband-plan-xl-home-s-15gb-30hr,,AXIS / XL,0,0,59700,58700,0,0,2,,
YBPXLH130H,"Broadband Plan XL HOME XL 130GB, 30hr",broadband-plan-xl-home-xl-130gb-30hr,,AXIS / XL,0,0,230850,229850,0,0,2,,
YAXD60H,"Bronet 24 jam 2GB, 60 Hari",bronet-24-jam-2gb-60-hari,,AXIS / XL,0,0,51200,50200,0,0,2,,
YAXDO16H,BRONET 4G OWSEM 16GB + Unli Games 30hr,bronet-4g-owsem-16gb-unli-games-30hr,,XL,7,0,42100,41100,0,1,2,,
YAXDO24H,BRONET 4G OWSEM 24GB + Unli Games 30hr,bronet-4g-owsem-24gb-unli-games-30hr,,XL,7,0,53800,52800,0,1,2,,
YAXDO32H,BRONET 4G OWSEM 32GB + Unli Games 30hr,bronet-4g-owsem-32gb-unli-games-30hr,,XL,7,0,61950,60950,0,1,2,,
YAXDO48H,BRONET 4G OWSEM 48GB + Unli Games 30hr,bronet-4g-owsem-48gb-unli-games-30hr,,XL,7,0,76800,75800,0,1,2,,
YAXDO80H,BRONET 4G OWSEM 80GB + Unli Games 30hr,bronet-4g-owsem-80gb-unli-games-30hr,,AXIS / XL,0,0,98800,97800,0,1,2,,
YAXDO2H,BRONET OWSEM 1GB+1GB(4G)+2GB (Games+musik),bronet-owsem-1gb-1gb-4g-2gb-games-musik-,,XL,7,0,22500,21500,0,1,2,,
YAXDO4H,BRONET OWSEM 1GB+3GB(4G)+4GB (Games+musik),bronet-owsem-1gb-3gb-4g-4gb-games-musik-,,XL,7,0,34550,33550,0,1,2,,
YAXDO8H,BRONET OWSEM 2GB+6GB(4G)+8GB (Games+musik),bronet-owsem-2gb-6gb-4g-8gb-games-musik-,,XL,7,0,54550,53550,0,1,2,,
YAXDO12H,BRONET OWSEM 3GB+9GB(4G)+12GB (Games+musik),bronet-owsem-3gb-9gb-4g-12gb-games-musik-,,XL,7,0,69800,68800,0,1,2,,
YAXD30H,Bronet Quota 2GB 60 Hari,bronet-quota-2gb-60-hari,,AXIS / XL,0,0,51200,50200,0,0,2,,
YSMD50H,BRONZE 50RB 1GB,bronze-50rb-1gb,,SMART,0,0,51625,50625,0,0,2,,
YBSF10H,BSF VOUCHER 10.000,bsf-voucher-10.000,,GAME ONLINE,0,0,11125,10125,0,0,2,,
YBSF100H,BSF VOUCHER 100.000,bsf-voucher-100.000,,GAME ONLINE,0,0,92125,91125,0,0,2,,
YBSF25H,BSF VOUCHER 25.000,bsf-voucher-25.000,,GAME ONLINE,0,0,24625,23625,0,0,2,,
YBSF5H,BSF VOUCHER 5.000,bsf-voucher-5.000,,GAME ONLINE,0,0,6625,5625,0,0,2,,
YBSF50H,BSF VOUCHER 50.000,bsf-voucher-50.000,,GAME ONLINE,0,0,47125,46125,0,0,2,,
YBSF500H,BSF VOUCHER 500.000,bsf-voucher-500.000,,GAME ONLINE,0,0,452125,451125,0,0,2,,
YTDIP53H,Bulanan Ilmupedia 22 GB,bulanan-ilmupedia-22-gb,,TELKOMSEL,6,0,43000,42000,0,1,2,,
YTDIP101H,Bulanan Kuota Belajar 15 GB,bulanan-kuota-belajar-15-gb,,TELKOMSEL,6,0,33000,32000,0,1,2,,
YTDIP103H,Bulanan Kuota Belajar 30 GB,bulanan-kuota-belajar-30-gb,,TELKOMSEL,6,0,53000,52000,0,1,2,,
YGCOD200H,CALL OFF DUTY 1056 + 317 CP,call-off-duty-1056-317-cp,,GAME ONLINE,0,0,192200,191200,0,1,2,,
YGCOD20H,CALL OFF DUTY 106 + 21 CP,call-off-duty-106-21-cp,,GAME ONLINE,0,0,21100,20100,0,1,2,,
YGCOD300H,CALL OFF DUTY 1584 + 475 CP,call-off-duty-1584-475-cp,,GAME ONLINE,0,0,287500,286500,0,1,2,,
YGCOD50H,CALL OFF DUTY 264 + 53 CP,call-off-duty-264-53-cp,,GAME ONLINE,0,0,49600,48600,0,1,2,,
YGCOD500H,CALL OFF DUTY 2640 + 924 CP,call-off-duty-2640-924-cp,,GAME ONLINE,0,0,477500,476500,0,1,2,,
YGCOD100H,CALL OFF DUTY 528 + 106 CP,call-off-duty-528-106-cp,,GAME ONLINE,0,0,97100,96100,0,1,2,,
YGCOD1000H,CALL OFF DUTY 5280 + 2376 CP,call-off-duty-5280-2376-cp,,GAME ONLINE,0,0,952500,951500,0,1,2,,
YGCOD10H,CALL OFF DUTY 53 + 9 CP,call-off-duty-53-9-cp,,GAME ONLINE,0,0,11600,10600,0,1,2,,
YGAS10H,CASH 10.000,cash-10.000,,GAME ONLINE,0,0,11125,10125,0,0,2,,
YGAS100H,CASH 100.000,cash-100.000,,GAME ONLINE,0,0,92125,91125,0,0,2,,
YGAS20H,CASH 20.000,cash-20.000,,GAME ONLINE,0,0,20125,19125,0,0,2,,
YTCATCH30H,CATCHPLAY+ 30Hr + 3GB MAX,catchplay-30hr-3gb-max,,TELKOMSEL,6,0,45000,44000,0,1,2,,
YTCATCH07H,CATCHPLAY+ 7Hr + 1GB MAX,catchplay-7hr-1gb-max,,TELKOMSEL,6,0,15250,14250,0,1,2,,
YTCATCH90H,CATCHPLAY+ 90Hr + 9GB MAX,catchplay-90hr-9gb-max,,TELKOMSEL,6,0,87000,86000,0,1,2,,
YVCC100H,Cherry Credit 100.000,cherry-credit-100.000,,GAME ONLINE,0,0,105125,104125,0,1,2,,
YVCC300H,Cherry Credit 300.000,cherry-credit-300.000,,GAME ONLINE,0,0,310625,309625,0,1,2,,
YVCC50H,Cherry Credit 50.000,cherry-credit-50.000,,GAME ONLINE,0,0,53625,52625,0,1,2,,
YVCOD1056H,COD Mobile 1056CP + Bonus 212 CP,cod-mobile-1056cp-bonus-212-cp,,GAME ONLINE,0,0,197550,196550,0,1,2,,
YVCOD106H,COD Mobile 106CP + Bonus 6 CP,cod-mobile-106cp-bonus-6-cp,,GAME ONLINE,0,0,21650,20650,0,1,2,,
YVCOD1584H,COD Mobile 1584CP + Bonus 317 CP,cod-mobile-1584cp-bonus-317-cp,,GAME ONLINE,0,0,295050,294050,0,1,2,,
YVCOD2640H,COD Mobile 2640CP + Bonus 660 CP,cod-mobile-2640cp-bonus-660-cp,,GAME ONLINE,0,0,490050,489050,0,1,2,,
YVCOD264H,COD Mobile 264CP + Bonus 14 CP,cod-mobile-264cp-bonus-14-cp,,GAME ONLINE,0,0,50225,49225,0,1,2,,
YVCOD5280H,COD Mobile 5280CP + Bonus 1848 CP,cod-mobile-5280cp-bonus-1848-cp,,GAME ONLINE,0,0,977550,976550,0,1,2,,
YVCOD53H,COD Mobile 53CP,cod-mobile-53cp,,GAME ONLINE,0,0,11850,10850,0,1,2,,
YSDB12H,COMBO 10GB OMG NASIONAL 30hr,combo-10gb-omg-nasional-30hr,,TELKOMSEL,6,0,101300,100300,0,1,2,,
YSDB25H,COMBO 28GB + 2GB OMG 30 HARI,combo-28gb-2gb-omg-30-hari,,TELKOMSEL,6,0,191000,190000,0,0,2,,
YGDG10H,DASA COIN 10.000,dasa-coin-10.000,,GAME ONLINE,0,0,11325,10325,0,0,2,,
YGDG100H,DASA COIN 100.000,dasa-coin-100.000,,GAME ONLINE,0,0,94125,93125,0,0,2,,
YGDG20H,DASA COIN 20.000,dasa-coin-20.000,,GAME ONLINE,0,0,20525,19525,0,0,2,,
YGDG50H,DASA COIN 50.000,dasa-coin-50.000,,GAME ONLINE,0,0,48125,47125,0,0,2,,
YIDM1H,Data Mini (3G) 1GB+1GB (01-06)+500MB App,data-mini-3g-1gb-1gb-01-06-500mb-app,,ISAT,0,0,22300,21300,0,0,2,,
YID95H,Data Pure 1.5GB 30H,data-pure-1.5gb-30h,,ISAT,0,0,14100,13100,0,1,2,,
YID11H,Data Pure 100MB 30H,data-pure-100mb-30h,,ISAT,0,0,2900,1900,0,1,2,,
YIDB89H,Data Pure 2.5GB 30H,data-pure-2.5gb-30h,,ISAT,0,0,22100,21100,0,1,2,,
YID13H,Data Pure 200MB 30H,data-pure-200mb-30h,,ISAT,0,0,3750,2750,0,1,2,,
YID8H,Data Pure 750MB 30H,data-pure-750mb-30h,,ISAT,0,0,8100,7100,0,1,2,,
YTDGM2H,Data Reguler 2GB 60hr + 2 GB Youtube (01-06),data-reguler-2gb-60hr-2-gb-youtube-01-06-,,KARTU3,0,0,22000,21000,0,1,2,,
YTDGM3H,Data Reguler 4GB 60hr + 4 GB Youtube (01-06),data-reguler-4gb-60hr-4-gb-youtube-01-06-,,KARTU3,0,0,34200,33200,0,1,2,,
YTDGM5H,Data Reguler 5GB 60hr + 5 GB Youtube (01-06),data-reguler-5gb-60hr-5-gb-youtube-01-06-,,KARTU3,0,0,39900,38900,0,1,2,,
YIDY1H,Data Yellow 1GB 1H,data-yellow-1gb-1h,,ISAT,0,0,6475,5475,0,1,2,,
YGPD10H,DIGICASH 10.000,digicash-10.000,,GAME ONLINE,0,0,11125,10125,0,0,2,,
YGPD100H,DIGICASH 100.000,digicash-100.000,,GAME ONLINE,0,0,92125,91125,0,0,2,,
YGPD20H,DIGICASH 20.000,digicash-20.000,,GAME ONLINE,0,0,20125,19125,0,0,2,,
YGPD250H,DIGICASH 250.000,digicash-250.000,,GAME ONLINE,0,0,227125,226125,0,0,2,,
YGPD50H,DIGICASH 50.000,digicash-50.000,,GAME ONLINE,0,0,47125,46125,0,0,2,,
YGEP2000H,EP POINTS 2.000,ep-points-2.000,,GAME ONLINE,0,0,90500,89500,0,0,2,,
YGEP5000H,EP POINTS 5.000,ep-points-5.000,,GAME ONLINE,0,0,219500,218500,0,0,2,,
YGEP500H,EP POINTS 500,ep-points-500,,GAME ONLINE,0,0,24000,23000,0,0,2,,
YSDX12H,FLASH 12GB + 2GB OMG 30 Hari,flash-12gb-2gb-omg-30-hari,,TELKOMSEL,6,0,134350,133350,0,1,2,,
YSDX1H,FLASH 1GB + 2GB GAME 30 Hari,flash-1gb-2gb-game-30-hari,,TELKOMSEL,6,0,27875,26875,0,1,2,,
YSDB4H,FLASH 4.5GB+2GB OMG 30hr,flash-4.5gb-2gb-omg-30hr,,TELKOMSEL,6,0,71000,70000,0,1,2,,
YSDX400H,FLASH 400MB Full 24jam 7 Hari,flash-400mb-full-24jam-7-hari,,TELKOMSEL,6,0,12675,11675,0,0,2,,
YSDX50H,FLASH 50GB + 2GB OMG 30 Hari berdasarkan zona,flash-50gb-2gb-omg-30-hari-berdasarkan-zona,,TELKOMSEL,6,0,215750,214750,0,1,2,,
YGFFBH,FREE FIRE MEMBERSHIP BULANAN (60Diamond x 30Hari),free-fire-membership-bulanan-60diamond-x-30hari-,,GAME ONLINE,0,0,140500,139500,0,1,2,,
YGFFMH,FREE FIRE MEMBERSHIP MINGGUAN (60Diamond x 7Hari),free-fire-membership-mingguan-60diamond-x-7hari-,,GAME ONLINE,0,0,30950,29950,0,1,2,,
YIDFN60H,FREEDOM 40GB+10GB(01-06)+TELP60MIN ROLLOVER90,freedom-40gb-10gb-01-06-telp60min-rollover90,,ISAT,0,0,198103,197103,0,1,2,,
YIDFR50H,FREEDOM 50GB (25GB NAS+15GB LOKAL+10GB MLM),freedom-50gb-25gb-nas-15gb-lokal-10gb-mlm-,,ISAT,0,0,151900,150900,0,1,2,,
YIDFE10H,Freedom Apps EDU 10GB / 7 Hari,freedom-apps-edu-10gb-7-hari,,ISAT,0,0,16803,15803,0,0,2,,
YIDFE2H,Freedom Apps EDU 2GB / 2 Hari,freedom-apps-edu-2gb-2-hari,,ISAT,0,0,5803,4803,0,0,2,,
YIDFE30H,Freedom Apps EDU 30GB 30H,freedom-apps-edu-30gb-30h,,ISAT,0,0,26803,25803,0,0,2,,
YIDFE6H,Freedom Apps EDU 6GB / 3 Hari,freedom-apps-edu-6gb-3-hari,,ISAT,0,0,11803,10803,0,0,2,,
YIDFA10H,Freedom Apps FUN 10GB / 30 Hari,freedom-apps-fun-10gb-30-hari,,ISAT,0,0,41803,40803,0,0,2,,
YIDFA2H,Freedom Apps FUN 2GB / 7 Hari,freedom-apps-fun-2gb-7-hari,,ISAT,0,0,13803,12803,0,0,2,,
YIDFA6H,Freedom Apps FUN 6GB / 15 Hari,freedom-apps-fun-6gb-15-hari,,ISAT,0,0,26803,25803,0,0,2,,
YIDFC2H,Freedom Combo 10GB / 30 Days,freedom-combo-10gb-30-days,,ISAT,0,0,38490,37490,0,0,2,,
YIDFN14H,FREEDOM COMBO 14GB 30Hr plus Bonus kuota 1GB,freedom-combo-14gb-30hr-plus-bonus-kuota-1gb,,ISAT,0,0,51103,50103,0,0,2,,
YIDFC3H,Freedom Combo 20GB / 30 Days,freedom-combo-20gb-30-days,,ISAT,0,0,64275,63275,0,1,2,,
YIDFN20H,FREEDOM COMBO 20GB 30Hr plus Bonus kuota 3GB,freedom-combo-20gb-30hr-plus-bonus-kuota-3gb,,ISAT,0,0,70828,69828,0,0,2,,
YIDFC4H,Freedom Combo 30GB / 30 Days,freedom-combo-30gb-30-days,,ISAT,0,0,85845,84845,0,1,2,,
YIDFN30H,FREEDOM COMBO 30GB 30Hr plus Bonus kuota 5GB,freedom-combo-30gb-30hr-plus-bonus-kuota-5gb,,ISAT,0,0,100203,99203,0,0,2,,
YIDFC5H,Freedom Combo 40GB / 30 Days,freedom-combo-40gb-30-days,,ISAT,0,0,106950,105950,0,1,2,,
YIDFN4H,FREEDOM COMBO 4GB 30Hr plus Bonus kuota 300 MB,freedom-combo-4gb-30hr-plus-bonus-kuota-300-mb,,ISAT,0,0,26603,25603,0,0,2,,
YIDFN50H,FREEDOM COMBO 50GB 30Hr plus Bonus kuota 7GB,freedom-combo-50gb-30hr-plus-bonus-kuota-7gb,,ISAT,0,0,149103,148103,0,0,2,,
YIDFC6H,Freedom Combo 60GB / 30 Days,freedom-combo-60gb-30-days,,ISAT,0,0,161275,160275,0,1,2,,
YIDFC1H,Freedom Combo 6GB / 30 Days,freedom-combo-6gb-30-days,,ISAT,0,0,32900,31900,0,1,2,,
YIDFN8H,FREEDOM COMBO 8GB 30Hr plus Bonus kuota 500 MB,freedom-combo-8gb-30hr-plus-bonus-kuota-500-mb,,ISAT,0,0,36503,35503,0,0,2,,
YIDF1H,FREEDOM COMBO M 12GB,freedom-combo-m-12gb,,ISAT,0,0,67650,66650,0,0,2,,
YIDN40H,Freedom Internet 10GB / 30 Days,freedom-internet-10gb-30-days,,ISAT,0,0,40450,39450,0,0,2,,
YIDF50H,Freedom Internet 11GB (10GB 30hr + 1GB 7hr),freedom-internet-11gb-10gb-30hr-1gb-7hr-,,ISAT,0,0,51100,50100,0,0,2,,
YIDFIN10H,FREEDOM INTERNET 14GB 30hari,freedom-internet-14gb-30hari,,ISAT,0,0,61200,60200,0,0,2,,
YIDN60H,Freedom Internet 18GB / 30 Hari + Bonus Kuota Zona Hingga 18,freedom-internet-18gb-30-hari-bonus-kuota-zona-hingga-18,,ISAT,0,0,66525,65525,0,1,2,,
YIDFI3H,"Freedom Internet 2,5GB/5Days",freedom-internet-2-5gb-5days,,ISAT,0,0,13445,12445,0,1,2,,
YIDF75H,Freedom Internet 21GB (18GB 30hr + 3GB 7hr),freedom-internet-21gb-18gb-30hr-3gb-7hr-,,ISAT,0,0,75653,74653,0,0,2,,
YIDFIN18H,FREEDOM INTERNET 25GB 30hari,freedom-internet-25gb-30hari,,ISAT,0,0,82000,81000,0,1,2,,
YIDN80H,Freedom Internet 28GB / 30 Hari + Bonus Kuota Zona Hingga 28,freedom-internet-28gb-30-hari-bonus-kuota-zona-hingga-28,,ISAT,0,0,87550,86550,0,1,2,,
YIDFIN2H,Freedom Internet 2GB / 30 Hari + Bonus Kuota Zona Hingga 2GB,freedom-internet-2gb-30-hari-bonus-kuota-zona-hingga-2gb,,ISAT,0,0,18800,17800,0,1,2,,
